Ligand,Binding Affinity,rmsd/ub, rmsd/lb
6LU7_idABMFgen14_uff_E=-2.36, -3.3,19.161,21.047
6LU7_idABMFgen14_uff_E=-2.36, -3.3,19.311,21.032
6LU7_idABMFgen14_uff_E=-2.36, -3.3,31.835,33.135
6LU7_idABMFgen14_uff_E=-2.36, -3.2,19.206,21.376
6LU7_idABMGgen14_uff_E=1564.49, -9.8, 0.000, 0.000
6LU7_idABMGgen14_uff_E=1564.49, -9.8, 0.827, 3.183
6LU7_idABMGgen14_uff_E=1564.49, -9.6, 2.148, 4.650
6LU7_idABMGgen14_uff_E=1564.49, -9.5, 2.783, 5.019
6LU7_idABMGgen14_uff_E=1564.49, -9.3,22.751,25.119
6LU7_idABMGgen14_uff_E=1564.49, -9.3,22.643,25.310
6LU7_idABMGgen14_uff_E=1564.49, -9.3,22.931,26.351
6LU7_idABMGgen14_uff_E=1564.49, -9.2,23.338,25.785
6LU7_idABMGgen14_uff_E=1564.49, -9.0, 2.163, 4.763
6LU7_idABMHgen14_uff_E=73.05, -5.1, 0.000, 0.000
6LU7_idABMHgen14_uff_E=73.05, -5.0,36.190,37.479
6LU7_idABMHgen14_uff_E=73.05, -4.8,29.025,30.506
6LU7_idABMHgen14_uff_E=73.05, -4.7,21.744,23.733
6LU7_idABMHgen14_uff_E=73.05, -4.7,23.371,25.073
6LU7_idABMHgen14_uff_E=73.05, -4.7,15.518,16.639
6LU7_idABMHgen14_uff_E=73.05, -4.6,32.076,34.062
6LU7_idABMHgen14_uff_E=73.05, -4.6,32.621,34.733
6LU7_idABMHgen14_uff_E=73.05, -4.5,11.424,14.272
6LU7_idABMIgen14_uff_E=192.23, -4.2, 0.000, 0.000
6LU7_idABMIgen14_uff_E=192.23, -4.1, 1.588, 3.041
6LU7_idABMIgen14_uff_E=192.23, -4.0, 1.732, 3.046
6LU7_idABMIgen14_uff_E=192.23, -4.0, 1.991, 5.286
6LU7_idABMIgen14_uff_E=192.23, -3.9, 1.456, 4.267
6LU7_idABMIgen14_uff_E=192.23, -3.9, 1.890, 4.992
6LU7_idABMIgen14_uff_E=192.23, -3.9, 1.798, 4.465
6LU7_idABMIgen14_uff_E=192.23, -3.9, 1.827, 2.610
6LU7_idABMIgen14_uff_E=192.23, -3.8,14.782,16.757
6LU7_idABMJgen14_uff_E=212.01, -5.9, 0.000, 0.000
6LU7_idABMJgen14_uff_E=212.01, -5.9,19.506,21.278
6LU7_idABMJgen14_uff_E=212.01, -5.7,32.709,34.274
6LU7_idABMJgen14_uff_E=212.01, -5.7,18.955,21.936
6LU7_idABMJgen14_uff_E=212.01, -5.7,18.254,20.443
6LU7_idABMJgen14_uff_E=212.01, -5.7,18.552,21.155
6LU7_idABMJgen14_uff_E=212.01, -5.6,20.977,24.496
6LU7_idABMJgen14_uff_E=212.01, -5.6, 8.153,11.897
6LU7_idABMJgen14_uff_E=212.01, -5.6,34.114,35.739
6LU7_idABMKgen14_uff_E=245.38, -3.8, 0.000, 0.000
6LU7_idABMKgen14_uff_E=245.38, -3.8,36.805,37.279
6LU7_idABMKgen14_uff_E=245.38, -3.8,19.031,19.934
6LU7_idABMKgen14_uff_E=245.38, -3.8,19.842,20.537
6LU7_idABMKgen14_uff_E=245.38, -3.7,30.856,31.648
6LU7_idABMKgen14_uff_E=245.38, -3.7,25.480,25.802
6LU7_idABMKgen14_uff_E=245.38, -3.7, 3.622, 4.971
6LU7_idABMKgen14_uff_E=245.38, -3.6,19.849,20.739
6LU7_idABMKgen14_uff_E=245.38, -3.6,11.064,11.853
6LU7_idABMLgen14_uff_E=58.42, -4.3, 0.000, 0.000
6LU7_idABMLgen14_uff_E=58.42, -4.2,24.499,25.224
6LU7_idABMLgen14_uff_E=58.42, -4.1,30.881,32.250
6LU7_idABMLgen14_uff_E=58.42, -4.0, 2.333, 2.801
6LU7_idABMLgen14_uff_E=58.42, -3.9,19.856,21.190
6LU7_idABMLgen14_uff_E=58.42, -3.9,11.431,13.218
6LU7_idABMLgen14_uff_E=58.42, -3.8,31.110,32.417
6LU7_idABMLgen14_uff_E=58.42, -3.8,25.115,26.457
6LU7_idABMLgen14_uff_E=58.42, -3.8,24.454,25.008
6LU7_idABMMgen14_uff_E=230.21, -5.6, 0.000, 0.000
6LU7_idABMMgen14_uff_E=230.21, -5.2,36.126,36.990
6LU7_idABMMgen14_uff_E=230.21, -5.1,45.546,47.910
6LU7_idABMMgen14_uff_E=230.21, -5.1,17.040,19.232
6LU7_idABMMgen14_uff_E=230.21, -5.1,36.350,37.765
6LU7_idABMMgen14_uff_E=230.21, -5.1,24.803,27.075
6LU7_idABMMgen14_uff_E=230.21, -5.1,47.565,50.380
6LU7_idABMMgen14_uff_E=230.21, -5.0,45.090,47.169
6LU7_idABMMgen14_uff_E=230.21, -5.0,31.088,32.658
6LU7_idABMNgen14_uff_E=122.04, -5.0, 0.000, 0.000
6LU7_idABMNgen14_uff_E=122.04, -4.9, 1.919, 2.422
6LU7_idABMNgen14_uff_E=122.04, -4.9, 1.503, 2.167
6LU7_idABMNgen14_uff_E=122.04, -4.8, 1.645, 5.612
6LU7_idABMNgen14_uff_E=122.04, -4.8,33.451,34.593
6LU7_idABMNgen14_uff_E=122.04, -4.5,19.512,19.940
6LU7_idABMNgen14_uff_E=122.04, -4.5,20.006,21.446
6LU7_idABMNgen14_uff_E=122.04, -4.4,25.644,26.776
6LU7_idABMNgen14_uff_E=122.04, -4.4, 1.328, 5.430
6LU7_idABMOgen14_uff_E=86.64, -4.1, 0.000, 0.000
6LU7_idABMOgen14_uff_E=86.64, -4.0, 1.678, 2.466
6LU7_idABMOgen14_uff_E=86.64, -4.0,19.671,21.527
6LU7_idABMOgen14_uff_E=86.64, -3.8, 2.612, 3.193
6LU7_idABMOgen14_uff_E=86.64, -3.7,24.678,25.076
6LU7_idABMOgen14_uff_E=86.64, -3.7,19.727,21.601
6LU7_idABMOgen14_uff_E=86.64, -3.7, 2.490, 2.890
6LU7_idABMOgen14_uff_E=86.64, -3.5,19.407,21.244
6LU7_idABMOgen14_uff_E=86.64, -3.5,12.521,14.230
6LU7_idABMPgen14_uff_E=16.65, -3.8, 0.000, 0.000
6LU7_idABMPgen14_uff_E=16.65, -3.7,24.473,25.924
6LU7_idABMPgen14_uff_E=16.65, -3.6,25.405,26.347
6LU7_idABMPgen14_uff_E=16.65, -3.4,24.949,26.916
6LU7_idABMPgen14_uff_E=16.65, -3.4,21.132,22.534
6LU7_idABMPgen14_uff_E=16.65, -3.4,18.022,18.685
6LU7_idABMPgen14_uff_E=16.65, -3.4,24.501,24.895
6LU7_idABMPgen14_uff_E=16.65, -3.4,20.365,21.817
6LU7_idABMPgen14_uff_E=16.65, -3.4,47.256,48.692
6LU7_idABMQgen14_uff_E=188.77, -4.1, 0.000, 0.000
6LU7_idABMQgen14_uff_E=188.77, -4.0, 0.499, 2.373
6LU7_idABMQgen14_uff_E=188.77, -4.0,18.191,19.093
6LU7_idABMQgen14_uff_E=188.77, -4.0,18.187,18.997
6LU7_idABMQgen14_uff_E=188.77, -4.0,18.273,18.995
6LU7_idABMQgen14_uff_E=188.77, -4.0,18.228,19.129
6LU7_idABMQgen14_uff_E=188.77, -3.9,18.297,18.994
6LU7_idABMQgen14_uff_E=188.77, -3.9,18.210,19.301
6LU7_idABMQgen14_uff_E=188.77, -3.5,28.405,29.258
6LU7_idABMRgen14_uff_E=46318.97, -2.7, 0.000, 0.000
6LU7_idABMRgen14_uff_E=46318.97, -2.7,25.703,39.254
6LU7_idABMRgen14_uff_E=46318.97, -2.6,25.879,26.348
6LU7_idABMRgen14_uff_E=46318.97, -2.6,24.041,24.547
6LU7_idABMRgen14_uff_E=46318.97, -2.6,24.248,38.150
6LU7_idABMRgen14_uff_E=46318.97, -2.6,22.644,23.360
6LU7_idABMRgen14_uff_E=46318.97, -2.6,22.691,37.299
6LU7_idABMRgen14_uff_E=46318.97, -2.5,19.411,28.308
6LU7_idABMRgen14_uff_E=46318.97, -2.5,20.726,29.155
6LU7_idABMSgen14_uff_E=792.19, -9.9, 0.000, 0.000
6LU7_idABMSgen14_uff_E=792.19, -9.1, 3.730, 7.664
6LU7_idABMSgen14_uff_E=792.19, -9.0, 1.760, 2.178
6LU7_idABMSgen14_uff_E=792.19, -8.9, 1.316, 2.718
6LU7_idABMSgen14_uff_E=792.19, -8.9,16.499,19.889
6LU7_idABMSgen14_uff_E=792.19, -8.9,20.813,24.393
6LU7_idABMSgen14_uff_E=792.19, -8.8, 8.895,13.569
6LU7_idABMSgen14_uff_E=792.19, -8.8,23.784,27.082
6LU7_idABMSgen14_uff_E=792.19, -8.7, 2.578, 6.654
6LU7_idABMTgen14_uff_E=188.54, -4.2, 0.000, 0.000
6LU7_idABMTgen14_uff_E=188.54, -4.1, 1.308, 3.481
6LU7_idABMTgen14_uff_E=188.54, -3.9, 1.489, 2.715
6LU7_idABMTgen14_uff_E=188.54, -3.9, 1.808, 2.558
6LU7_idABMTgen14_uff_E=188.54, -3.8,19.350,20.948
6LU7_idABMTgen14_uff_E=188.54, -3.8, 1.186, 2.496
6LU7_idABMTgen14_uff_E=188.54, -3.7,32.213,33.744
6LU7_idABMTgen14_uff_E=188.54, -3.6,31.230,32.760
6LU7_idABMTgen14_uff_E=188.54, -3.6,31.243,32.777
6LU7_idABMUgen14_uff_E=116.28, -4.2, 0.000, 0.000
6LU7_idABMUgen14_uff_E=116.28, -4.1,10.022,11.889
6LU7_idABMUgen14_uff_E=116.28, -4.1, 9.801,12.370
6LU7_idABMUgen14_uff_E=116.28, -4.1,14.310,15.574
6LU7_idABMUgen14_uff_E=116.28, -4.0,34.361,36.091
6LU7_idABMUgen14_uff_E=116.28, -4.0,26.269,27.542
6LU7_idABMUgen14_uff_E=116.28, -3.9, 2.407, 5.717
6LU7_idABMUgen14_uff_E=116.28, -3.8, 1.545, 5.440
6LU7_idABMUgen14_uff_E=116.28, -3.8,26.548,28.151
6LU7_idABMVgen14_uff_E=6608.32, -4.0, 0.000, 0.000
6LU7_idABMVgen14_uff_E=6608.32, -4.0, 1.664, 4.728
6LU7_idABMVgen14_uff_E=6608.32, -4.0,26.014,37.514
6LU7_idABMVgen14_uff_E=6608.32, -3.9,26.237,35.949
6LU7_idABMVgen14_uff_E=6608.32, -3.9,26.436,29.882
6LU7_idABMVgen14_uff_E=6608.32, -3.9,25.923,34.602
6LU7_idABMVgen14_uff_E=6608.32, -3.9,26.120,33.396
6LU7_idABMVgen14_uff_E=6608.32, -3.9,26.312,32.012
6LU7_idABMVgen14_uff_E=6608.32, -3.8,25.062,26.043
6LU7_idABMWgen14_uff_E=45.99, -4.0, 0.000, 0.000
6LU7_idABMWgen14_uff_E=45.99, -3.9,27.340,28.901
6LU7_idABMWgen14_uff_E=45.99, -3.9,27.712,29.364
6LU7_idABMWgen14_uff_E=45.99, -3.8,26.958,28.399
6LU7_idABMWgen14_uff_E=45.99, -3.8,55.315,58.256
6LU7_idABMWgen14_uff_E=45.99, -3.8,55.495,57.951
6LU7_idABMWgen14_uff_E=45.99, -3.7,27.436,29.471
6LU7_idABMWgen14_uff_E=45.99, -3.7,28.033,29.897
6LU7_idABMWgen14_uff_E=45.99, -3.6,27.760,31.236
6LU7_idABMXgen14_uff_E=156.54, -4.0, 0.000, 0.000
6LU7_idABMXgen14_uff_E=156.54, -3.8,29.810,30.934
6LU7_idABMXgen14_uff_E=156.54, -3.8,29.898,31.776
6LU7_idABMXgen14_uff_E=156.54, -3.8, 1.996, 3.227
6LU7_idABMXgen14_uff_E=156.54, -3.7, 2.273, 3.994
6LU7_idABMXgen14_uff_E=156.54, -3.7, 1.906, 3.050
6LU7_idABMXgen14_uff_E=156.54, -3.6,30.029,31.127
6LU7_idABMXgen14_uff_E=156.54, -3.6,19.465,21.059
6LU7_idABMXgen14_uff_E=156.54, -3.6,19.823,21.193
6LU7_idABMYgen14_uff_E=918.07, -9.8, 0.000, 0.000
6LU7_idABMYgen14_uff_E=918.07, -9.6,26.840,29.365
6LU7_idABMYgen14_uff_E=918.07, -9.6,37.848,40.657
6LU7_idABMYgen14_uff_E=918.07, -9.1,27.129,29.650
6LU7_idABMYgen14_uff_E=918.07, -9.1,37.516,40.317
6LU7_idABMYgen14_uff_E=918.07, -9.0,38.566,41.400
6LU7_idABMYgen14_uff_E=918.07, -9.0,40.231,43.159
6LU7_idABMYgen14_uff_E=918.07, -9.0,26.706,29.395
6LU7_idABMYgen14_uff_E=918.07, -9.0,34.765,37.206
6LU7_idABMZgen14_uff_E=103.21, -3.9, 0.000, 0.000
6LU7_idABMZgen14_uff_E=103.21, -3.9,17.973,18.505
6LU7_idABMZgen14_uff_E=103.21, -3.8,30.318,31.601
6LU7_idABMZgen14_uff_E=103.21, -3.8, 0.818, 3.249
6LU7_idABMZgen14_uff_E=103.21, -3.8,30.436,31.874
6LU7_idABMZgen14_uff_E=103.21, -3.7, 1.306, 2.232
6LU7_idABMZgen14_uff_E=103.21, -3.7,18.124,18.679
6LU7_idABMZgen14_uff_E=103.21, -3.6, 0.950, 3.247
6LU7_idABMZgen14_uff_E=103.21, -3.5, 7.109, 8.973
6LU7_idABNAgen14_uff_E=182.42, -3.9, 0.000, 0.000
6LU7_idABNAgen14_uff_E=182.42, -3.8,30.434,31.961
6LU7_idABNAgen14_uff_E=182.42, -3.7,19.391,20.939
6LU7_idABNAgen14_uff_E=182.42, -3.7, 1.564, 3.631
6LU7_idABNAgen14_uff_E=182.42, -3.7,19.515,21.186
6LU7_idABNAgen14_uff_E=182.42, -3.7,32.063,33.351
6LU7_idABNAgen14_uff_E=182.42, -3.6,53.786,55.486
6LU7_idABNAgen14_uff_E=182.42, -3.6, 1.991, 4.222
6LU7_idABNAgen14_uff_E=182.42, -3.6, 1.579, 4.665
6LU7_idABNBgen14_uff_E=59.04, -3.4, 0.000, 0.000
6LU7_idABNBgen14_uff_E=59.04, -3.3, 1.188, 3.630
6LU7_idABNBgen14_uff_E=59.04, -3.2,18.690,19.561
6LU7_idABNBgen14_uff_E=59.04, -3.2,39.568,40.830
6LU7_idABNBgen14_uff_E=59.04, -3.2, 1.066, 3.197
6LU7_idABNBgen14_uff_E=59.04, -3.1,17.563,18.120
6LU7_idABNBgen14_uff_E=59.04, -3.0,17.620,18.092
6LU7_idABNBgen14_uff_E=59.04, -3.0,35.764,37.534
6LU7_idABNBgen14_uff_E=59.04, -2.9,18.213,19.105
6LU7_idABNCgen14_uff_E=255.71, -5.4, 0.000, 0.000
6LU7_idABNCgen14_uff_E=255.71, -5.4,31.337,33.332
6LU7_idABNCgen14_uff_E=255.71, -5.4, 1.786, 4.202
6LU7_idABNCgen14_uff_E=255.71, -5.2,31.988,34.079
6LU7_idABNCgen14_uff_E=255.71, -5.1, 1.343, 2.074
6LU7_idABNCgen14_uff_E=255.71, -5.1,32.092,34.105
6LU7_idABNCgen14_uff_E=255.71, -4.8,32.547,34.528
6LU7_idABNCgen14_uff_E=255.71, -4.8,32.042,33.831
6LU7_idABNCgen14_uff_E=255.71, -4.8,32.730,34.483
6LU7_idABNDgen14_uff_E=721.10, -9.8, 0.000, 0.000
6LU7_idABNDgen14_uff_E=721.10, -9.7,23.115,27.426
6LU7_idABNDgen14_uff_E=721.10, -9.5,24.963,29.584
6LU7_idABNDgen14_uff_E=721.10, -9.0,24.530,29.057
6LU7_idABNDgen14_uff_E=721.10, -8.7, 7.081,10.483
6LU7_idABNDgen14_uff_E=721.10, -8.7, 7.448,14.625
6LU7_idABNDgen14_uff_E=721.10, -8.7,25.112,30.044
6LU7_idABNDgen14_uff_E=721.10, -8.6,27.519,31.117
6LU7_idABNDgen14_uff_E=721.10, -8.5,20.830,25.454
6LU7_idABNEgen14_uff_E=79.28, -3.8, 0.000, 0.000
6LU7_idABNEgen14_uff_E=79.28, -3.7,30.105,30.934
6LU7_idABNEgen14_uff_E=79.28, -3.5,30.666,31.442
6LU7_idABNEgen14_uff_E=79.28, -3.5,17.580,18.397
6LU7_idABNEgen14_uff_E=79.28, -3.4,30.455,31.369
6LU7_idABNEgen14_uff_E=79.28, -3.4, 8.645, 9.645
6LU7_idABNEgen14_uff_E=79.28, -3.4,17.054,17.785
6LU7_idABNEgen14_uff_E=79.28, -3.4, 1.750, 3.563
6LU7_idABNEgen14_uff_E=79.28, -3.4,17.339,18.033
6LU7_idABNFgen14_uff_E=73.63, -4.8, 0.000, 0.000
6LU7_idABNFgen14_uff_E=73.63, -4.6,26.723,28.137
6LU7_idABNFgen14_uff_E=73.63, -4.5, 1.812, 3.194
6LU7_idABNFgen14_uff_E=73.63, -4.4,21.242,22.656
6LU7_idABNFgen14_uff_E=73.63, -4.3, 3.516, 5.368
6LU7_idABNFgen14_uff_E=73.63, -4.3,29.284,30.806
6LU7_idABNFgen14_uff_E=73.63, -4.3, 2.125, 4.905
6LU7_idABNFgen14_uff_E=73.63, -4.2,25.015,25.998
6LU7_idABNFgen14_uff_E=73.63, -4.2, 2.736, 6.165
6LU7_idABNGgen14_uff_E=90.19, -3.7, 0.000, 0.000
6LU7_idABNGgen14_uff_E=90.19, -3.4, 0.972, 3.173
6LU7_idABNGgen14_uff_E=90.19, -3.2,19.387,20.981
6LU7_idABNGgen14_uff_E=90.19, -3.2,18.790,20.018
6LU7_idABNGgen14_uff_E=90.19, -3.1,18.817,20.311
6LU7_idABNGgen14_uff_E=90.19, -3.1,31.436,32.920
6LU7_idABNGgen14_uff_E=90.19, -3.1,18.602,20.430
6LU7_idABNGgen14_uff_E=90.19, -3.0,31.306,32.740
6LU7_idABNGgen14_uff_E=90.19, -3.0,19.157,20.645
6LU7_idABNHgen14_uff_E=106.27, -4.2, 0.000, 0.000
6LU7_idABNHgen14_uff_E=106.27, -4.1,31.774,33.242
6LU7_idABNHgen14_uff_E=106.27, -4.1,31.912,33.386
6LU7_idABNHgen14_uff_E=106.27, -4.1,32.010,33.401
6LU7_idABNHgen14_uff_E=106.27, -4.0,18.918,19.423
6LU7_idABNHgen14_uff_E=106.27, -3.9, 1.990, 4.432
6LU7_idABNHgen14_uff_E=106.27, -3.8,25.286,26.333
6LU7_idABNHgen14_uff_E=106.27, -3.8,26.043,27.650
6LU7_idABNHgen14_uff_E=106.27, -3.7,23.544,24.806
6LU7_idABNIgen14_uff_E=3747.87, -9.5, 0.000, 0.000
6LU7_idABNIgen14_uff_E=3747.87, -9.0, 3.967, 8.549
6LU7_idABNIgen14_uff_E=3747.87, -8.9,44.005,48.226
6LU7_idABNIgen14_uff_E=3747.87, -8.8, 1.957, 4.550
6LU7_idABNIgen14_uff_E=3747.87, -8.7, 2.219, 6.062
6LU7_idABNIgen14_uff_E=3747.87, -8.7, 3.030, 6.670
6LU7_idABNIgen14_uff_E=3747.87, -8.6, 1.078, 1.575
6LU7_idABNIgen14_uff_E=3747.87, -8.4, 2.380, 5.690
6LU7_idABNIgen14_uff_E=3747.87, -8.3, 3.984, 6.318
6LU7_idABNJgen14_uff_E=167.66, -3.1, 0.000, 0.000
6LU7_idABNJgen14_uff_E=167.66, -2.9,17.319,17.646
6LU7_idABNJgen14_uff_E=167.66, -2.9,18.259,18.780
6LU7_idABNJgen14_uff_E=167.66, -2.8,16.890,17.668
6LU7_idABNJgen14_uff_E=167.66, -2.7,22.683,23.387
6LU7_idABNJgen14_uff_E=167.66, -2.7,50.602,51.296
6LU7_idABNJgen14_uff_E=167.66, -2.7,20.169,20.808
6LU7_idABNJgen14_uff_E=167.66, -2.7,58.912,59.827
6LU7_idABNJgen14_uff_E=167.66, -2.6,18.595,19.175
6LU7_idABNKgen14_uff_E=256.93, -6.4, 0.000, 0.000
6LU7_idABNKgen14_uff_E=256.93, -5.8, 2.492, 3.562
6LU7_idABNKgen14_uff_E=256.93, -5.8, 3.214, 5.511
6LU7_idABNKgen14_uff_E=256.93, -5.7,31.477,33.219
6LU7_idABNKgen14_uff_E=256.93, -5.4,32.196,33.919
6LU7_idABNKgen14_uff_E=256.93, -5.4, 2.949, 3.683
6LU7_idABNKgen14_uff_E=256.93, -5.4, 1.677, 2.161
6LU7_idABNKgen14_uff_E=256.93, -5.2, 3.233, 5.573
6LU7_idABNKgen14_uff_E=256.93, -5.2, 3.190, 6.038
6LU7_idABNLgen14_uff_E=53.95, -4.9, 0.000, 0.000
6LU7_idABNLgen14_uff_E=53.95, -4.6,29.635,30.497
6LU7_idABNLgen14_uff_E=53.95, -4.6, 1.497, 1.984
6LU7_idABNLgen14_uff_E=53.95, -4.5,16.996,17.365
6LU7_idABNLgen14_uff_E=53.95, -4.4,28.767,29.709
6LU7_idABNLgen14_uff_E=53.95, -4.3,29.470,30.376
6LU7_idABNLgen14_uff_E=53.95, -4.2,29.639,30.352
6LU7_idABNLgen14_uff_E=53.95, -4.2,16.803,17.134
6LU7_idABNLgen14_uff_E=53.95, -4.1,16.710,17.275
6LU7_idABNMgen14_uff_E=4.83, -3.5, 0.000, 0.000
6LU7_idABNMgen14_uff_E=4.83, -3.5, 1.465, 1.833
6LU7_idABNMgen14_uff_E=4.83, -3.3,16.957,17.282
6LU7_idABNMgen14_uff_E=4.83, -3.2,29.384,30.315
6LU7_idABNMgen14_uff_E=4.83, -3.2,16.879,17.034
6LU7_idABNMgen14_uff_E=4.83, -3.2, 3.624, 4.592
6LU7_idABNMgen14_uff_E=4.83, -3.1,20.968,22.698
6LU7_idABNMgen14_uff_E=4.83, -3.0,28.334,28.880
6LU7_idABNMgen14_uff_E=4.83, -2.9,31.543,32.440
6LU7_idABNNgen14_uff_E=321.05, -4.4, 0.000, 0.000
6LU7_idABNNgen14_uff_E=321.05, -4.3,18.689,19.739
6LU7_idABNNgen14_uff_E=321.05, -4.3,18.688,19.511
6LU7_idABNNgen14_uff_E=321.05, -4.2, 2.654, 3.319
6LU7_idABNNgen14_uff_E=321.05, -4.0,31.918,33.316
6LU7_idABNNgen14_uff_E=321.05, -4.0,31.091,32.342
6LU7_idABNNgen14_uff_E=321.05, -3.9,18.998,19.905
6LU7_idABNNgen14_uff_E=321.05, -3.8,31.156,32.054
6LU7_idABNNgen14_uff_E=321.05, -3.8,31.489,32.838
6LU7_idABNOgen14_uff_E=182.54, -5.7, 0.000, 0.000
6LU7_idABNOgen14_uff_E=182.54, -5.7,33.301,35.404
6LU7_idABNOgen14_uff_E=182.54, -5.6,22.637,23.967
6LU7_idABNOgen14_uff_E=182.54, -5.5,33.321,35.262
6LU7_idABNOgen14_uff_E=182.54, -5.5,20.940,23.253
6LU7_idABNOgen14_uff_E=182.54, -5.4,29.240,29.900
6LU7_idABNOgen14_uff_E=182.54, -5.4,33.464,35.455
6LU7_idABNOgen14_uff_E=182.54, -5.4,24.292,25.566
6LU7_idABNOgen14_uff_E=182.54, -5.4, 1.352, 2.102
6LU7_idABNPgen14_uff_E=234.89, -6.2, 0.000, 0.000
6LU7_idABNPgen14_uff_E=234.89, -6.2,38.659,41.297
6LU7_idABNPgen14_uff_E=234.89, -5.9,39.762,40.755
6LU7_idABNPgen14_uff_E=234.89, -5.7,40.011,43.001
6LU7_idABNPgen14_uff_E=234.89, -5.7, 6.029, 8.892
6LU7_idABNPgen14_uff_E=234.89, -5.6,15.534,16.484
6LU7_idABNPgen14_uff_E=234.89, -5.6,15.651,17.765
6LU7_idABNPgen14_uff_E=234.89, -5.5, 2.103, 2.700
6LU7_idABNPgen14_uff_E=234.89, -5.5,15.077,17.758
6LU7_idABNQgen14_uff_E=195.53, -2.9, 0.000, 0.000
6LU7_idABNQgen14_uff_E=195.53, -2.7,18.638,18.869
6LU7_idABNQgen14_uff_E=195.53, -2.7,18.689,18.986
6LU7_idABNQgen14_uff_E=195.53, -2.5,47.434,47.793
6LU7_idABNQgen14_uff_E=195.53, -2.5,30.227,30.816
6LU7_idABNQgen14_uff_E=195.53, -2.4,56.342,56.807
6LU7_idABNQgen14_uff_E=195.53, -2.4,18.587,18.821
6LU7_idABNQgen14_uff_E=195.53, -2.3, 1.580, 2.481
6LU7_idABNQgen14_uff_E=195.53, -2.2,10.012,10.635
6LU7_idABNRgen14_uff_E=972.70,-10.7, 0.000, 0.000
6LU7_idABNRgen14_uff_E=972.70,-10.4,25.094,28.062
6LU7_idABNRgen14_uff_E=972.70,-10.4, 1.100, 1.297
6LU7_idABNRgen14_uff_E=972.70,-10.3,24.999,27.954
6LU7_idABNRgen14_uff_E=972.70,-10.2,24.777,27.681
6LU7_idABNRgen14_uff_E=972.70,-10.1,22.001,25.105
6LU7_idABNRgen14_uff_E=972.70,-10.1,24.961,28.214
6LU7_idABNRgen14_uff_E=972.70,-10.1,18.827,23.147
6LU7_idABNRgen14_uff_E=972.70,-10.1,22.038,24.003
6LU7_idABNSgen14_uff_E=132.69, -3.9, 0.000, 0.000
6LU7_idABNSgen14_uff_E=132.69, -3.8, 1.384, 2.320
6LU7_idABNSgen14_uff_E=132.69, -3.8,29.714,30.565
6LU7_idABNSgen14_uff_E=132.69, -3.6,29.083,30.560
6LU7_idABNSgen14_uff_E=132.69, -3.6,29.121,30.253
6LU7_idABNSgen14_uff_E=132.69, -3.5,16.734,17.166
6LU7_idABNSgen14_uff_E=132.69, -3.4,16.725,17.615
6LU7_idABNSgen14_uff_E=132.69, -3.3, 2.445, 3.158
6LU7_idABNSgen14_uff_E=132.69, -3.3,29.153,31.300
6LU7_idABNTgen14_uff_E=1874.39, -9.6, 0.000, 0.000
6LU7_idABNTgen14_uff_E=1874.39, -9.5, 2.631, 6.372
6LU7_idABNTgen14_uff_E=1874.39, -9.3, 1.623, 2.402
6LU7_idABNTgen14_uff_E=1874.39, -9.2,18.516,22.757
6LU7_idABNTgen14_uff_E=1874.39, -9.2, 2.648, 6.466
6LU7_idABNTgen14_uff_E=1874.39, -8.9, 1.743, 2.977
6LU7_idABNTgen14_uff_E=1874.39, -8.8, 4.606, 8.402
6LU7_idABNTgen14_uff_E=1874.39, -8.8, 2.586, 6.441
6LU7_idABNTgen14_uff_E=1874.39, -8.8,16.884,20.480
6LU7_idABNUgen14_uff_E=824.63,-10.2, 0.000, 0.000
6LU7_idABNUgen14_uff_E=824.63,-10.1, 5.890, 8.759
6LU7_idABNUgen14_uff_E=824.63, -9.9, 6.882,11.566
6LU7_idABNUgen14_uff_E=824.63, -9.4,21.506,24.467
6LU7_idABNUgen14_uff_E=824.63, -9.4,27.533,30.075
6LU7_idABNUgen14_uff_E=824.63, -9.3, 3.822, 6.644
6LU7_idABNUgen14_uff_E=824.63, -9.1,16.413,20.157
6LU7_idABNUgen14_uff_E=824.63, -9.1,34.395,37.616
6LU7_idABNUgen14_uff_E=824.63, -9.1,22.584,25.614
6LU7_idABNVgen14_uff_E=570.84, -8.4, 0.000, 0.000
6LU7_idABNVgen14_uff_E=570.84, -7.9, 4.168, 7.926
6LU7_idABNVgen14_uff_E=570.84, -7.8,21.618,24.237
6LU7_idABNVgen14_uff_E=570.84, -7.5,21.794,24.375
6LU7_idABNVgen14_uff_E=570.84, -7.3,20.785,23.517
6LU7_idABNVgen14_uff_E=570.84, -7.2,24.931,26.939
6LU7_idABNVgen14_uff_E=570.84, -7.1, 2.769, 3.514
6LU7_idABNVgen14_uff_E=570.84, -7.1,23.565,25.496
6LU7_idABNVgen14_uff_E=570.84, -7.0,20.960,23.808
6LU7_idABNWgen14_uff_E=-1.43, -3.6, 0.000, 0.000
6LU7_idABNWgen14_uff_E=-1.43, -3.6,26.800,28.501
6LU7_idABNWgen14_uff_E=-1.43, -3.4,25.532,27.152
6LU7_idABNWgen14_uff_E=-1.43, -3.4, 1.600, 4.134
6LU7_idABNWgen14_uff_E=-1.43, -3.4,17.600,17.988
6LU7_idABNWgen14_uff_E=-1.43, -3.3, 0.720, 4.129
6LU7_idABNWgen14_uff_E=-1.43, -3.3,30.855,32.181
