Ligand,Binding Affinity,rmsd/ub, rmsd/lb
6LU7_idAAPFgen4_uff_E=797.23, -7.4,37.008,40.355
6LU7_idAAPFgen4_uff_E=797.23, -7.4,43.082,46.127
6LU7_idAAPFgen4_uff_E=797.23, -7.3,38.446,42.246
6LU7_idAAPFgen4_uff_E=797.23, -7.2,43.310,46.225
6LU7_idAAPHgen0_uff_E=415.55, -7.1, 0.000, 0.000
6LU7_idAAPHgen0_uff_E=415.55, -6.8,23.125,24.938
6LU7_idAAPHgen0_uff_E=415.55, -6.8,14.524,17.623
6LU7_idAAPHgen0_uff_E=415.55, -6.8, 1.760, 2.436
6LU7_idAAPHgen0_uff_E=415.55, -6.8,16.308,21.236
6LU7_idAAPHgen0_uff_E=415.55, -6.7, 2.455, 8.840
6LU7_idAAPHgen0_uff_E=415.55, -6.7, 3.703, 8.850
6LU7_idAAPHgen0_uff_E=415.55, -6.7,22.769,24.557
6LU7_idAAPHgen0_uff_E=415.55, -6.6,39.161,42.985
6LU7_idAAPLgen3_uff_E=463.28, -7.8, 0.000, 0.000
6LU7_idAAPLgen3_uff_E=463.28, -7.8, 1.854, 2.740
6LU7_idAAPLgen3_uff_E=463.28, -7.4, 1.962, 3.841
6LU7_idAAPLgen3_uff_E=463.28, -7.3, 1.166, 1.571
6LU7_idAAPLgen3_uff_E=463.28, -6.3, 2.669, 6.281
6LU7_idAAPLgen3_uff_E=463.28, -6.3, 2.539, 6.602
6LU7_idAAPLgen3_uff_E=463.28, -6.3, 2.221, 7.511
6LU7_idAAPLgen3_uff_E=463.28, -6.2, 2.360, 3.542
6LU7_idAAPLgen3_uff_E=463.28, -6.2,30.080,33.399
6LU7_idAAPLgen5_uff_E=1192.22, -6.7, 0.000, 0.000
6LU7_idAAPLgen5_uff_E=1192.22, -6.4,23.208,25.340
6LU7_idAAPLgen5_uff_E=1192.22, -6.2, 3.412, 5.904
6LU7_idAAPLgen5_uff_E=1192.22, -6.2, 1.165, 3.885
6LU7_idAAPLgen5_uff_E=1192.22, -6.1,25.459,27.600
6LU7_idAAPLgen5_uff_E=1192.22, -6.0,42.338,44.659
6LU7_idAAPLgen5_uff_E=1192.22, -5.9,23.988,26.061
6LU7_idAAPLgen5_uff_E=1192.22, -5.8, 1.487, 3.792
6LU7_idAAPLgen5_uff_E=1192.22, -5.6,41.712,42.514
6LU7_idAAPQgen4_uff_E=557.97, -8.2, 0.000, 0.000
6LU7_idAAPQgen4_uff_E=557.97, -7.9,18.181,20.850
6LU7_idAAPQgen4_uff_E=557.97, -7.4, 1.779, 2.675
6LU7_idAAPQgen4_uff_E=557.97, -7.4,18.564,20.960
6LU7_idAAPQgen4_uff_E=557.97, -7.3,17.690,19.675
6LU7_idAAPQgen4_uff_E=557.97, -7.2,18.278,23.570
6LU7_idAAPQgen4_uff_E=557.97, -7.1, 1.549, 9.912
6LU7_idAAPQgen4_uff_E=557.97, -7.0,27.166,32.119
6LU7_idAAPQgen4_uff_E=557.97, -6.9,23.678,27.651
6LU7_idAAPYgen4_uff_E=545.44, -8.2, 0.000, 0.000
6LU7_idAAPYgen4_uff_E=545.44, -8.0, 2.227, 7.678
6LU7_idAAPYgen4_uff_E=545.44, -7.3,21.449,24.703
6LU7_idAAPYgen4_uff_E=545.44, -7.2, 7.164, 9.346
6LU7_idAAPYgen4_uff_E=545.44, -7.1,22.128,25.159
6LU7_idAAPYgen4_uff_E=545.44, -7.1,21.427,24.585
6LU7_idAAPYgen4_uff_E=545.44, -7.0,21.730,25.085
6LU7_idAAPYgen4_uff_E=545.44, -7.0,23.733,26.763
6LU7_idAAPYgen4_uff_E=545.44, -7.0, 3.739, 4.869
6LU7_idAAQBgen3_uff_E=594.24, -9.5, 0.000, 0.000
6LU7_idAAQBgen3_uff_E=594.24, -8.8,17.752,20.407
6LU7_idAAQBgen3_uff_E=594.24, -8.8,13.884,16.030
6LU7_idAAQBgen3_uff_E=594.24, -8.6, 9.109,12.991
6LU7_idAAQBgen3_uff_E=594.24, -8.6, 1.636, 2.311
6LU7_idAAQBgen3_uff_E=594.24, -8.4, 6.436,12.982
6LU7_idAAQBgen3_uff_E=594.24, -8.4,17.032,20.937
6LU7_idAAQBgen3_uff_E=594.24, -8.4,16.927,20.962
6LU7_idAAQBgen3_uff_E=594.24, -8.3,21.266,27.320
6LU7_idAAQBgen4_uff_E=256.51, -8.3, 0.000, 0.000
6LU7_idAAQBgen4_uff_E=256.51, -7.6, 4.407, 7.645
6LU7_idAAQBgen4_uff_E=256.51, -7.5, 1.949, 2.561
6LU7_idAAQBgen4_uff_E=256.51, -7.4, 1.813, 5.708
6LU7_idAAQBgen4_uff_E=256.51, -7.4, 4.503, 7.701
6LU7_idAAQBgen4_uff_E=256.51, -7.3, 2.369, 5.909
6LU7_idAAQBgen4_uff_E=256.51, -7.2,26.635,29.976
6LU7_idAAQBgen4_uff_E=256.51, -7.1, 4.374, 7.676
6LU7_idAAQBgen4_uff_E=256.51, -7.0, 3.128, 4.306
6LU7_idAAQIgen3_uff_E=492.16, -8.2, 0.000, 0.000
6LU7_idAAQIgen3_uff_E=492.16, -8.0, 5.075, 8.128
6LU7_idAAQIgen3_uff_E=492.16, -7.7,22.736,23.985
6LU7_idAAQIgen3_uff_E=492.16, -7.6, 5.137, 8.338
6LU7_idAAQIgen3_uff_E=492.16, -7.6,22.297,26.068
6LU7_idAAQIgen3_uff_E=492.16, -7.5,22.836,24.185
6LU7_idAAQIgen3_uff_E=492.16, -7.4, 3.416,11.005
6LU7_idAAQIgen3_uff_E=492.16, -7.2,17.885,22.983
6LU7_idAAQIgen3_uff_E=492.16, -7.2, 5.164, 7.643
6LU7_idAAQIgen4_uff_E=257.44, -8.4, 0.000, 0.000
6LU7_idAAQIgen4_uff_E=257.44, -8.0, 2.317, 3.300
6LU7_idAAQIgen4_uff_E=257.44, -7.7,17.568,18.684
6LU7_idAAQIgen4_uff_E=257.44, -7.4,17.669,20.096
6LU7_idAAQIgen4_uff_E=257.44, -7.3,21.215,28.629
6LU7_idAAQIgen4_uff_E=257.44, -7.2,18.465,22.021
6LU7_idAAQIgen4_uff_E=257.44, -7.2,21.856,28.692
6LU7_idAAQIgen4_uff_E=257.44, -7.1,17.799,20.435
6LU7_idAAQIgen4_uff_E=257.44, -6.9,34.947,36.591
6LU7_idAAQPgen4_uff_E=476.88, -8.4, 0.000, 0.000
6LU7_idAAQPgen4_uff_E=476.88, -8.0, 1.053, 1.591
6LU7_idAAQPgen4_uff_E=476.88, -8.0, 6.197, 8.436
6LU7_idAAQPgen4_uff_E=476.88, -7.6,20.822,24.098
6LU7_idAAQPgen4_uff_E=476.88, -7.5, 6.469, 9.223
6LU7_idAAQPgen4_uff_E=476.88, -7.4,21.847,25.305
6LU7_idAAQPgen4_uff_E=476.88, -7.4,20.394,23.732
6LU7_idAAQPgen4_uff_E=476.88, -7.4,25.611,28.028
6LU7_idAAQPgen4_uff_E=476.88, -7.2,24.095,26.825
6LU7_idAAQTgen4_uff_E=553.85, -8.6, 0.000, 0.000
6LU7_idAAQTgen4_uff_E=553.85, -8.4,36.609,40.039
6LU7_idAAQTgen4_uff_E=553.85, -8.0,37.798,41.117
6LU7_idAAQTgen4_uff_E=553.85, -8.0,39.357,42.227
6LU7_idAAQTgen4_uff_E=553.85, -7.8,34.857,36.304
6LU7_idAAQTgen4_uff_E=553.85, -7.8,36.888,40.070
6LU7_idAAQTgen4_uff_E=553.85, -7.7,26.475,28.665
6LU7_idAAQTgen4_uff_E=553.85, -7.7,25.245,29.032
6LU7_idAAQTgen4_uff_E=553.85, -7.7,25.683,29.310
6LU7_idAAQWgen3_uff_E=1148.57, -9.4, 0.000, 0.000
6LU7_idAAQWgen3_uff_E=1148.57, -9.3,17.916,20.740
6LU7_idAAQWgen3_uff_E=1148.57, -9.3,17.922,20.449
6LU7_idAAQWgen3_uff_E=1148.57, -9.3, 7.169,10.063
6LU7_idAAQWgen3_uff_E=1148.57, -9.3, 4.406,12.887
6LU7_idAAQWgen3_uff_E=1148.57, -9.3,20.042,22.532
6LU7_idAAQWgen3_uff_E=1148.57, -9.2,18.314,23.500
6LU7_idAAQWgen3_uff_E=1148.57, -9.1, 5.219,11.609
6LU7_idAAQWgen3_uff_E=1148.57, -9.1, 5.343,14.293
6LU7_idAAQWgen4_uff_E=291.36, -8.7, 0.000, 0.000
6LU7_idAAQWgen4_uff_E=291.36, -8.2, 2.359, 4.055
6LU7_idAAQWgen4_uff_E=291.36, -8.1, 1.750, 2.649
6LU7_idAAQWgen4_uff_E=291.36, -8.1, 1.396,12.712
6LU7_idAAQWgen4_uff_E=291.36, -8.0, 3.051, 4.622
6LU7_idAAQWgen4_uff_E=291.36, -7.8, 3.488, 7.268
6LU7_idAAQWgen4_uff_E=291.36, -7.8, 4.354,14.025
6LU7_idAAQWgen4_uff_E=291.36, -7.8,19.914,22.127
6LU7_idAAQWgen4_uff_E=291.36, -7.7, 8.262,12.749
6LU7_idAARAgen5_uff_E=82.06, -5.2, 0.000, 0.000
6LU7_idAARAgen5_uff_E=82.06, -4.8,17.216,17.867
6LU7_idAARAgen5_uff_E=82.06, -4.8,30.444,31.578
6LU7_idAARAgen5_uff_E=82.06, -4.7, 4.046, 4.609
6LU7_idAARAgen5_uff_E=82.06, -4.7, 3.151, 4.796
6LU7_idAARAgen5_uff_E=82.06, -4.6,30.349,31.765
6LU7_idAARAgen5_uff_E=82.06, -4.5,30.194,31.545
6LU7_idAARAgen5_uff_E=82.06, -4.5,17.514,17.931
6LU7_idAARAgen5_uff_E=82.06, -4.5, 2.590, 3.396
6LU7_idAARCgen0_uff_E=652.37, -7.9, 0.000, 0.000
6LU7_idAARCgen0_uff_E=652.37, -7.5, 4.591, 8.738
6LU7_idAARCgen0_uff_E=652.37, -7.5, 2.196, 3.301
6LU7_idAARCgen0_uff_E=652.37, -7.4, 1.630, 2.380
6LU7_idAARCgen0_uff_E=652.37, -7.3,19.111,22.370
6LU7_idAARCgen0_uff_E=652.37, -7.1,19.104,22.517
6LU7_idAARCgen0_uff_E=652.37, -7.1,20.191,24.162
6LU7_idAARCgen0_uff_E=652.37, -7.1,19.128,22.195
6LU7_idAARCgen0_uff_E=652.37, -6.9, 2.143, 3.185
6LU7_idAARDgen4_uff_E=502.64, -8.1, 0.000, 0.000
6LU7_idAARDgen4_uff_E=502.64, -8.1,12.667,18.314
6LU7_idAARDgen4_uff_E=502.64, -7.8, 2.950, 6.151
6LU7_idAARDgen4_uff_E=502.64, -7.6, 3.015, 5.788
6LU7_idAARDgen4_uff_E=502.64, -7.6,18.178,23.330
6LU7_idAARDgen4_uff_E=502.64, -7.6,17.882,21.015
6LU7_idAARDgen4_uff_E=502.64, -7.4,13.327,19.854
6LU7_idAARDgen4_uff_E=502.64, -7.4,17.471,21.454
6LU7_idAARDgen4_uff_E=502.64, -7.4,36.772,39.460
6LU7_idAARIgen5_uff_E=130.23, -6.4, 0.000, 0.000
6LU7_idAARIgen5_uff_E=130.23, -5.9,29.450,30.544
6LU7_idAARIgen5_uff_E=130.23, -5.7,23.253,24.748
6LU7_idAARIgen5_uff_E=130.23, -5.6, 8.865, 9.783
6LU7_idAARIgen5_uff_E=130.23, -5.6,22.987,24.311
6LU7_idAARIgen5_uff_E=130.23, -5.5, 4.981, 7.834
6LU7_idAARIgen5_uff_E=130.23, -5.5,23.926,25.705
6LU7_idAARIgen5_uff_E=130.23, -5.5, 1.455, 6.837
6LU7_idAARIgen5_uff_E=130.23, -5.3,23.775,24.963
6LU7_idAARTgen5_uff_E=455.08, -7.8, 0.000, 0.000
6LU7_idAARTgen5_uff_E=455.08, -7.7, 2.311, 5.467
6LU7_idAARTgen5_uff_E=455.08, -6.8, 1.546, 2.454
6LU7_idAARTgen5_uff_E=455.08, -6.5,24.024,25.639
6LU7_idAARTgen5_uff_E=455.08, -6.5,24.456,26.472
6LU7_idAARTgen5_uff_E=455.08, -6.4,20.518,21.905
6LU7_idAARTgen5_uff_E=455.08, -6.2, 3.523, 4.623
6LU7_idAARTgen5_uff_E=455.08, -6.2, 2.870, 5.634
